Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description
Setup.Digital_Input_2.DIGITAL_INPUT_2_NAME_4_REG,"403014",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Input 2"
Setup.Digital_Input_2.DIGITAL_INPUT_2_NAME_5_REG,"403015",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Input 2"
Setup.Digital_Input_2.DIGITAL_INPUT_2_NAME_6_REG,"403016",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Input 2"
Setup.Digital_Input_2.DIGITAL_INPUT_2_NAME_7_REG,"403017",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Input 2"
Setup.Digital_Input_2.DIGITAL_INPUT_2_NAME_8_REG,"403018",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Input 2"
Setup.Digital_Input_2.DIGITAL_INPUT_2_NAME_9_REG,"403019",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Input 2"
Setup.Digital_Input_2.EVENT_2_START_PROFILE_NUMBER_REG,"401078",Short,1,R/W,100,,,,,,,,,,"Start Profile - Digital Input 2"
Setup.Digital_Input_2.EVENT_2_START_STEP_NUMBER_REG,"401079",Short,1,R/W,100,,,,,,,,,,"Start Step - Digital Input 2"
Setup.Digital_Input_2.EVENT_CONDITION_2_REG,"401064",Short,1,R/W,100,,,,,,,,,,"Condition - Digital Input 2"
Setup.Digital_Input_2.EVENT_FUNCTION_2_REG,"401063",Short,1,R/W,100,,,,,,,,,,"Function - Digital Input 2"
Setup.Digital_Input_3.DIGITAL_INPUT_3_NAME_1_REG,"403021",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Input 3"
Setup.Digital_Input_3.DIGITAL_INPUT_3_NAME_10_REG,"403030",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Input 3"
Setup.Digital_Input_3.DIGITAL_INPUT_3_NAME_2_REG,"403022",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Input 3"
Setup.Digital_Input_3.DIGITAL_INPUT_3_NAME_3_REG,"403023",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Input 3"
Setup.Digital_Input_3.DIGITAL_INPUT_3_NAME_4_REG,"403024",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Input 3"
Setup.Digital_Input_3.DIGITAL_INPUT_3_NAME_5_REG,"403025",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Input 3"
Setup.Digital_Input_3.DIGITAL_INPUT_3_NAME_6_REG,"403026",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Input 3"
Setup.Digital_Input_3.DIGITAL_INPUT_3_NAME_7_REG,"403027",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Input 3"
Setup.Digital_Input_3.DIGITAL_INPUT_3_NAME_8_REG,"403028",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Input 3"
Setup.Digital_Input_3.DIGITAL_INPUT_3_NAME_9_REG,"403029",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Input 3"
Setup.Digital_Input_3.EVENT_3_START_PROFILE_NUMBER_REG,"401080",Short,1,R/W,100,,,,,,,,,,"Start Profile - Digital Input 3"
Setup.Digital_Input_3.EVENT_3_START_STEP_NUMBER_REG,"401081",Short,1,R/W,100,,,,,,,,,,"Start Step - Digital Input 3"
Setup.Digital_Input_3.EVENT_CONDITION_3_REG,"401066",Short,1,R/W,100,,,,,,,,,,"Condition - Digital Input 3"
Setup.Digital_Input_3.EVENT_FUNCTION_3_REG,"401065",Short,1,R/W,100,,,,,,,,,,"Function - Digital Input 3"
Setup.Digital_Input_4.DIGITAL_INPUT_4_NAME_1_REG,"403031",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Input 4"
Setup.Digital_Input_4.DIGITAL_INPUT_4_NAME_10_REG,"403040",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Input 4"
Setup.Digital_Input_4.DIGITAL_INPUT_4_NAME_2_REG,"403032",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Input 4"
Setup.Digital_Input_4.DIGITAL_INPUT_4_NAME_3_REG,"403033",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Input 4"
Setup.Digital_Input_4.DIGITAL_INPUT_4_NAME_4_REG,"403034",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Input 4"
Setup.Digital_Input_4.DIGITAL_INPUT_4_NAME_5_REG,"403035",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Input 4"
Setup.Digital_Input_4.DIGITAL_INPUT_4_NAME_6_REG,"403036",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Input 4"
Setup.Digital_Input_4.DIGITAL_INPUT_4_NAME_7_REG,"403037",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Input 4"
Setup.Digital_Input_4.DIGITAL_INPUT_4_NAME_8_REG,"403038",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Input 4"
Setup.Digital_Input_4.DIGITAL_INPUT_4_NAME_9_REG,"403039",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Input 4"
Setup.Digital_Input_4.EVENT_4_START_PROFILE_NUMBER_REG,"401082",Short,1,R/W,100,,,,,,,,,,"Start Profile - Digital Input 4"
Setup.Digital_Input_4.EVENT_4_START_STEP_NUMBER_REG,"401083",Short,1,R/W,100,,,,,,,,,,"Start Step - Digital Input 4"
Setup.Digital_Input_4.EVENT_CONDITION_4_REG,"401068",Short,1,R/W,100,,,,,,,,,,"Condition - Digital Input 4"
Setup.Digital_Input_4.EVENT_FUNCTION_4_REG,"401067",Short,1,R/W,100,,,,,,,,,,"Function - Digital Input 4"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_FUNCTION_REG,"402002",Short,1,R/W,100,,,,,,,,,,"Function"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_NAME_1_REG,"403101",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Output 1"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_NAME_10_REG,"403110",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Output 1"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_NAME_2_REG,"403102",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Output 1"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_NAME_3_REG,"403103",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Output 1"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_NAME_4_REG,"403104",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Output 1"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_NAME_5_REG,"403105",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Output 1"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_NAME_6_REG,"403106",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Output 1"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_NAME_7_REG,"403107",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Output 1"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_NAME_8_REG,"403108",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Output 1"
Setup.Digital_Output_1.DIGITAL_OUTPUT_1_NAME_9_REG,"403109",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Output 1"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_FUNCTION_REG,"402012",Short,1,R/W,100,,,,,,,,,,"Function"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_NAME_1_REG,"403111",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Output 2"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_NAME_10_REG,"403120",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Output 2"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_NAME_2_REG,"403112",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Output 2"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_NAME_3_REG,"403113",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Output 2"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_NAME_4_REG,"403114",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Output 2"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_NAME_5_REG,"403115",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Output 2"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_NAME_6_REG,"403116",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Output 2"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_NAME_7_REG,"403117",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Output 2"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_NAME_8_REG,"403118",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Output 2"
Setup.Digital_Output_2.DIGITAL_OUTPUT_2_NAME_9_REG,"403119",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Output 2"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_FUNCTION_REG,"402022",Short,1,R/W,100,,,,,,,,,,"Function"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_NAME_1_REG,"403121",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Output 3"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_NAME_10_REG,"403130",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Output 3"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_NAME_2_REG,"403122",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Output 3"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_NAME_3_REG,"403123",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Output 3"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_NAME_4_REG,"403124",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Output 3"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_NAME_5_REG,"403125",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Output 3"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_NAME_6_REG,"403126",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Output 3"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_NAME_7_REG,"403127",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Output 3"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_NAME_8_REG,"403128",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Output 3"
Setup.Digital_Output_3.DIGITAL_OUTPUT_3_NAME_9_REG,"403129",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Output 3"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_FUNCTION_REG,"402032",Short,1,R/W,100,,,,,,,,,,"Function"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_NAME_1_REG,"403131",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Output 4"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_NAME_10_REG,"403140",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Output 4"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_NAME_2_REG,"403132",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Output 4"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_NAME_3_REG,"403133",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Output 4"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_NAME_4_REG,"403134",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Output 4"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_NAME_5_REG,"403135",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Output 4"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_NAME_6_REG,"403136",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Output 4"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_NAME_7_REG,"403137",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Output 4"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_NAME_8_REG,"403138",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Output 4"
Setup.Digital_Output_4.DIGITAL_OUTPUT_4_NAME_9_REG,"403139",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Output 4"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_FUNCTION_REG,"402042",Short,1,R/W,100,,,,,,,,,,"Function"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_NAME_1_REG,"403141",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Output 5"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_NAME_10_REG,"403150",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Output 5"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_NAME_2_REG,"403142",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Output 5"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_NAME_3_REG,"403143",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Output 5"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_NAME_4_REG,"403144",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Output 5"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_NAME_5_REG,"403145",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Output 5"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_NAME_6_REG,"403146",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Output 5"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_NAME_7_REG,"403147",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Output 5"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_NAME_8_REG,"403148",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Output 5"
Setup.Digital_Output_5.DIGITAL_OUTPUT_5_NAME_9_REG,"403149",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Output 5"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_FUNCTION_REG,"402052",Short,1,R/W,100,,,,,,,,,,"Function"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_NAME_1_REG,"403151",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Output 6"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_NAME_10_REG,"403160",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Output 6"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_NAME_2_REG,"403152",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Output 6"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_NAME_3_REG,"403153",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Output 6"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_NAME_4_REG,"403154",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Output 6"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_NAME_5_REG,"403155",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Output 6"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_NAME_6_REG,"403156",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Output 6"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_NAME_7_REG,"403157",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Output 6"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_NAME_8_REG,"403158",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Output 6"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_NAME_9_REG,"403159",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Output 6"
Setup.Digital_Output_6.DIGITAL_OUTPUT_6_ON_POWER_REG,"402053",Short,1,R/W,100,,,,,,,,,,"Boost Percent Power"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_FUNCTION_REG,"402062",Short,1,R/W,100,,,,,,,,,,"Function"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_NAME_1_REG,"403161",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Output 7"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_NAME_10_REG,"403170",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Output 7"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_NAME_2_REG,"403162",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Output 7"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_NAME_3_REG,"403163",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Output 7"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_NAME_4_REG,"403164",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Output 7"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_NAME_5_REG,"403165",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Output 7"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_NAME_6_REG,"403166",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Output 7"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_NAME_7_REG,"403167",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Output 7"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_NAME_8_REG,"403168",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Output 7"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_NAME_9_REG,"403169",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Output 7"
Setup.Digital_Output_7.DIGITAL_OUTPUT_7_ON_POWER_REG,"402063",Short,1,R/W,100,,,,,,,,,,"Boost Percent Power"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_FUNCTION_REG,"402072",Short,1,R/W,100,,,,,,,,,,"Function"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_NAME_1_REG,"403171",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Output 8"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_NAME_10_REG,"403180",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Output 8"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_NAME_2_REG,"403172",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Output 8"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_NAME_3_REG,"403173",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Output 8"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_NAME_4_REG,"403174",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Output 8"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_NAME_5_REG,"403175",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Output 8"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_NAME_6_REG,"403176",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Output 8"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_NAME_7_REG,"403177",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Output 8"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_NAME_8_REG,"403178",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Output 8"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_NAME_9_REG,"403179",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Output 8"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_OFF_POWER_REG,"402074",Short,1,R/W,100,,,,,,,,,,"Compressor Off % Power"
Setup.Digital_Output_8.DIGITAL_OUTPUT_8_ON_POWER_REG,"402073",Short,1,R/W,100,,,,,,,,,,"Compressor On % Power"
Setup.Process_Display.INPUT1_TIME1_REG,"405502",Short,1,R/W,100,,,,,,,,,,"Alternating Display Time - Input 1"
Setup.Process_Display.INPUT2_TIME2_REG,"405503",Short,1,R/W,100,,,,,,,,,,"Alternating Display Time - Input 2"
Setup.Process_Display.INPUT3_TIME3_REG,"405504",Short,1,R/W,100,,,,,,,,,,"Alternating Display Time - Input 3"
Setup.Process_Display.PROCESS_DISPLAY_REG,"405501",Short,1,R/W,100,,,,,,,,,,"Display Input 1 Only or Alternate 1, 2, 3"
Setup.Retransmit_Output_1.RETRANSMIT_CAL_OFFSET_1_REG,"400713",Short,1,R/W,100,,,,,,,,,,"Retransmit Scale Offset - Retransmit 1"
Setup.Retransmit_Output_1.RETRANSMIT_RANGE_HIGH_1_REG,"400712",Short,1,R/W,100,,,,,,,,,,"Retransmit High Scale - Retransmit 1"
Setup.Retransmit_Output_1.RETRANSMIT_RANGE_LOW_1_REG,"400711",Short,1,R/W,100,,,,,,,,,,"Retransmit Low Scale - Retransmit 1"
Setup.Retransmit_Output_1.RETRANSMIT_SCALING_1_REG,"400837",Short,1,R/W,100,,,,,,,,,,"Analog Range - Retransmit 1"
Setup.Retransmit_Output_1.RETRANSMIT_SOURCE_1_REG,"400710",Short,1,R/W,100,,,,,,,,,,"Retransmit Source - Retransmit 1"
Setup.Retransmit_Output_2.RETRANSMIT_CAL_OFFSET_2_REG,"400730",Short,1,R/W,100,,,,,,,,,,"Retransmit Scale Offset - Retransmit 2"
Setup.Retransmit_Output_2.RETRANSMIT_RANGE_HIGH_2_REG,"400729",Short,1,R/W,100,,,,,,,,,,"Retransmit High Scale - Retransmit 2"
Setup.Retransmit_Output_2.RETRANSMIT_RANGE_LOW_2_REG,"400728",Short,1,R/W,100,,,,,,,,,,"Retransmit Low Scale - Retransmit 2"
Setup.Retransmit_Output_2.RETRANSMIT_SCALING_2_REG,"400838",Short,1,R/W,100,,,,,,,,,,"Analog Range - Retransmit 2"
Setup.Retransmit_Output_2.RETRANSMIT_SOURCE_2_REG,"400727",Short,1,R/W,100,,,,,,,,,,"Retransmit Source - Retransmit 2"
Setup.Static_Message.CUSTOM_MESSAGE1_1_REG,"404502",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 01)"
Setup.Static_Message.CUSTOM_MESSAGE1_10_REG,"404511",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 10)"
Setup.Static_Message.CUSTOM_MESSAGE1_11_REG,"404512",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 11)"
Setup.Static_Message.CUSTOM_MESSAGE1_12_REG,"404513",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 12)"
Setup.Static_Message.CUSTOM_MESSAGE1_13_REG,"404514",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 13)"
Setup.Static_Message.CUSTOM_MESSAGE1_14_REG,"404515",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 14)"
Setup.Static_Message.CUSTOM_MESSAGE1_15_REG,"404516",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 15)"
Setup.Static_Message.CUSTOM_MESSAGE1_16_REG,"404517",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 16)"
Setup.Static_Message.CUSTOM_MESSAGE1_17_REG,"404518",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 17)"
Setup.Static_Message.CUSTOM_MESSAGE1_18_REG,"404519",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 18)"
Setup.Static_Message.CUSTOM_MESSAGE1_2_REG,"404503",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 02)"
Setup.Static_Message.CUSTOM_MESSAGE1_3_REG,"404504",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 03)"
Setup.Static_Message.CUSTOM_MESSAGE1_4_REG,"404505",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 04)"
Setup.Static_Message.CUSTOM_MESSAGE1_5_REG,"404506",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 05)"
Setup.Static_Message.CUSTOM_MESSAGE1_6_REG,"404507",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 06)"
Setup.Static_Message.CUSTOM_MESSAGE1_7_REG,"404508",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 07)"
Setup.Static_Message.CUSTOM_MESSAGE1_8_REG,"404509",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 08)"
Setup.Static_Message.CUSTOM_MESSAGE1_9_REG,"404510",Short,1,R/W,100,,,,,,,,,,"Message 1 (Line 01, Char 09)"
Setup.Static_Message.CUSTOM_MESSAGE2_1_REG,"404522",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 01)"
Setup.Static_Message.CUSTOM_MESSAGE2_10_REG,"404531",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 10)"
Setup.Static_Message.CUSTOM_MESSAGE2_11_REG,"404532",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 11)"
Setup.Static_Message.CUSTOM_MESSAGE2_12_REG,"404533",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 12)"
Setup.Static_Message.CUSTOM_MESSAGE2_13_REG,"404534",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 13)"
Setup.Static_Message.CUSTOM_MESSAGE2_14_REG,"404535",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 14)"
Setup.Static_Message.CUSTOM_MESSAGE2_15_REG,"404536",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 15)"
Setup.Static_Message.CUSTOM_MESSAGE2_16_REG,"404537",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 16)"
Setup.Static_Message.CUSTOM_MESSAGE2_17_REG,"404538",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 17)"
Setup.Static_Message.CUSTOM_MESSAGE2_18_REG,"404539",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 18)"
Setup.Static_Message.CUSTOM_MESSAGE2_2_REG,"404523",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 02)"
Setup.Static_Message.CUSTOM_MESSAGE2_3_REG,"404524",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 03)"
Setup.Static_Message.CUSTOM_MESSAGE2_4_REG,"404525",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 04)"
Setup.Static_Message.CUSTOM_MESSAGE2_5_REG,"404526",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 05)"
Setup.Static_Message.CUSTOM_MESSAGE2_6_REG,"404527",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 06)"
Setup.Static_Message.CUSTOM_MESSAGE2_7_REG,"404528",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 07)"
Setup.Static_Message.CUSTOM_MESSAGE2_8_REG,"404529",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 08)"
